Index,Points,Expansions,PlayerCount,Platform,A Sickening Lurch,Arborec,Argent Flight,Avarice Rex,Barony of Letnev,Clan of Saar,Crimson Rebellion,Deepwrought Scholarate,El Nen Janovet,Embers of Muaat,Emirates of Hacan,Empyrean,Expansions_y,Federation of Sol,Firmament,Ghosts of Creuss,Il Na Viroset,"Il Sai Lakoe, Herald of Thorns",Keleres Argent,Keleres Mentak,KeleresMentakArgent,KeleresMentakMentak,KeleresMentakXxcha,Keleres Xxcha,L1Z1X Mindnet,Last Bastion,Mahact Gene-Sorcerers,Mentak Coalition,Naalu Collective,Naaz-Rokha Alliance,Nekro Virus,Nomad,Obsidian,Platform_y,PlayerCount_y,Radiant Aur,Ral Nel Consortium,Ruby Monarch,Saint of Swords,Sardakk N'orr,Titans of Ul,Universities of Jol-Nar,Vuil'raith Cabal,Winnu,Xxcha Kingdom,Yin Brotherhood,Yssaril Tribes
14493,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tabletop Simulator,4,0,0,0,0,0,1,0,0,0,0,1,0
14508,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,1,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,1,0,1,0,0,0
14519,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,0,0
14520,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,1,0,0,0,0,0,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,0,0
14521,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,1,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,1,1
14527,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,0,0
14530,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Tabletop Simulator,4,0,0,0,0,0,0,0,1,0,0,0,0
14532,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,1,0,0,0,0,0
14539,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,1,0,0,0,0,0
14540,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,1,0
14558,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,1,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,0,1
14563,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,1,0,0,0
14571,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,1,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,1,0,0
14572,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,1,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tabletop Simulator,4,0,0,0,0,1,0,0,0,0,0,0,0
14607,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,1,0,0,0,0,0,0
14611,10,Prophecy of Kings Only,4,Tabletop Simulator,0,1,0,0,1,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,1,0,0,0,0
14614,10,Prophecy of Kings Only,4,Tabletop Simulator,0,1,0,0,0,0,0,0,0,0,1,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,1,0,0,0,0,1
14618,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tabletop Simulator,4,0,0,0,0,0,1,0,0,1,0,0,0
14630,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,0,0
14631,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,1,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,1,0,0,0,0,0
14632,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,1,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,1,0,0,0,0,0
14638,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tabletop Simulator,4,0,0,0,0,1,1,0,0,0,0,0,1
14642,10,Prophecy of Kings Only,4,Tabletop Simulator,0,1,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,1,0,1,0,0,0
14658,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,1,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,0,1
14662,10,Prophecy of Kings Only,4,Tabletop Simulator,0,1,0,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,0,0
14664,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Tabletop Simulator,4,0,0,0,0,1,0,0,0,0,0,0,0
14670,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,1,1,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,1,0,0,0,0,0
14671,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,Tabletop Simulator,4,0,0,0,0,0,1,0,0,0,0,0,0
14672,10,Prophecy of Kings Only,4,Tabletop Simulator,0,1,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,0,0
14673,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,1,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,0,0
14676,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,1,0
14677,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,1,0,1,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,0,0
14689,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,1,0,0,1,0,1,0
14699,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,1,0,0,0,0
14702,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,1,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,0,0
14714,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,1,0,0,0,0,0,1,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,1,0,0,0,0
14727,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,1,0,1,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,1,0,0,0,0,0,0
14742,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,1,0,0,0,0,0
14743,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,1,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,1,0,0,0,0,1
14761,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tabletop Simulator,4,0,0,0,0,1,0,0,0,1,0,0,0
14766,10,Prophecy of Kings Only,4,Tabletop Simulator,0,1,1,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,1,0,0,0,0,1,0,0
14767,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,1,0,0,0,0,0
14779,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,0,0
14798,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,1,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,1,0,0,0,0,0,0,0
14810,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,1,0,0,0,0
14811,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,1,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,0,0
14812,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,1,0,1,0,0,0
14819,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,1,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,1,0,0
14832,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,1,0,0
14843,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,0,0
14859,10,Prophecy of Kings Only,4,Tabletop Simulator,0,1,1,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,1,0,0,0,0
14870,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,1,0,0,0
14916,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,1,0,1,0,0,0,0
14917,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,1,0,1,0,0
14919,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,1,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Tabletop Simulator,4,0,0,0,0,0,0,0,1,0,0,0,0
14921,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,0,1
14926,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,1,0,0,0,1,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,1,0,0,0,0
14929,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,1,0,1,Prophecy of Kings Only,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,0,1
14943,10,Prophecy of Kings Only,4,Tabletop Simulator,0,1,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,1,0,0,0,0,1
14950,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,1,0,0,0
14977,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,1,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tabletop Simulator,4,0,0,0,0,0,1,0,0,0,0,0,0
14990,10,Prophecy of Kings Only,4,Tabletop Simulator,0,1,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,1,0,0,1,0,1,0
15003,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,1,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Tabletop Simulator,4,0,0,0,0,1,0,0,0,0,0,0,0
15019,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,0,0
15020,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,1,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,0,0
15023,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,1,0,0,0,0,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,1,0,1
15030,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,1,1,0
15042,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,1,0
15047,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,1,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,1,1,0,0,0,0,0,0
15064,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Tabletop Simulator,4,0,0,0,0,0,1,0,1,0,0,0,0
15066,10,Prophecy of Kings Only,4,Tabletop Simulator,0,1,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,1,1,0,0
15067,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,1,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,1,0,0,0,0,0
15079,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,1,0,0,0,0,0
15102,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,1,0,0,0,0,0,0,1,0,1,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,0,0
15118,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Tabletop Simulator,4,0,0,0,0,1,0,0,0,0,0,0,0
15146,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,1,0,1,0,0
15147,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Tabletop Simulator,4,0,0,0,0,0,0,0,1,0,0,0,1
15148,10,Prophecy of Kings Only,4,Tabletop Simulator,0,1,0,0,0,0,0,0,0,0,1,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,0,0
15168,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,1,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Tabletop Simulator,4,0,0,0,0,0,0,1,0,0,0,0,0
15198,10,Prophecy of Kings Only,4,Tabletop Simulator,0,1,0,0,0,0,0,0,0,0,1,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Tabletop Simulator,4,0,0,0,0,0,1,0,0,0,0,0,0
15199,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,1,0,0,0,1,1,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,0,0
15202,10,Prophecy of Kings Only,4,Tabletop Simulator,0,1,0,0,0,0,0,0,0,0,1,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,0,1
15217,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,1,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,1,0,0,0,0
15240,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,1,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,0,0
15243,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,1,0,0
15259,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,1,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,1,0,0,0,0,0,0,0
15268,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Tabletop Simulator,4,0,0,0,0,0,1,0,0,0,0,0,0
15287,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Tabletop Simulator,4,0,0,0,0,1,0,0,0,0,0,0,0
15304,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,1,0,1,0,0
15323,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,1,0,0,1,0,0,0,0,1,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,1,0,0,0,0,0,0
15325,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,1,0,1,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tabletop Simulator,4,0,0,0,0,0,1,0,0,0,0,0,0
15340,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,1,0,0,1,0,0,0,0,0,0,Prophecy of Kings Only,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,0,0,0
15358,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,1,0,0,1,0,0,0,0,1,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tabletop Simulator,4,0,0,0,0,0,1,0,0,0,0,0,0
15371,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,1,0,0,Prophecy of Kings Only,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,0,0,0,1,0,0
15381,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,1,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Tabletop Simulator,4,0,0,0,0,0,0,1,0,0,0,0,0
15390,10,Prophecy of Kings Only,4,Tabletop Simulator,0,0,0,0,0,0,0,0,0,0,0,0,Prophecy of Kings Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Tabletop Simulator,4,0,0,0,0,0,1,0,1,1,0,0,0
